index,timestamp,respondent,respondent-name,type,type-name,load_mw,value-units,hour,dayofweek,month,year
2113,2023-01-23 00:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99209,megawatthours,0,0,1,2023
2114,2023-01-23 00:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,102368,megawatthours,0,0,1,2023
2115,2023-01-23 00:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1168,megawatthours,0,0,1,2023
2116,2023-01-23 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99736,megawatthours,1,0,1,2023
2117,2023-01-23 01:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97823,megawatthours,1,0,1,2023
2118,2023-01-23 01:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,101110,megawatthours,1,0,1,2023
2119,2023-01-23 01:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1374,megawatthours,1,0,1,2023
2120,2023-01-23 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97854,megawatthours,2,0,1,2023
2121,2023-01-23 02:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,94899,megawatthours,2,0,1,2023
2122,2023-01-23 02:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99248,megawatthours,2,0,1,2023
2123,2023-01-23 02:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1394,megawatthours,2,0,1,2023
2124,2023-01-23 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94787,megawatthours,3,0,1,2023
2125,2023-01-23 03:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91219,megawatthours,3,0,1,2023
2126,2023-01-23 03:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,96350,megawatthours,3,0,1,2023
2127,2023-01-23 03:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1563,megawatthours,3,0,1,2023
2128,2023-01-23 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91627,megawatthours,4,0,1,2023
2129,2023-01-23 04:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87560,megawatthours,4,0,1,2023
2130,2023-01-23 04:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93407,megawatthours,4,0,1,2023
2131,2023-01-23 04:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1781,megawatthours,4,0,1,2023
2132,2023-01-23 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89367,megawatthours,5,0,1,2023
2133,2023-01-23 05:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85150,megawatthours,5,0,1,2023
2134,2023-01-23 05:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91517,megawatthours,5,0,1,2023
2135,2023-01-23 05:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2150,megawatthours,5,0,1,2023
2136,2023-01-23 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88179,megawatthours,6,0,1,2023
2137,2023-01-23 06:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,84561,megawatthours,6,0,1,2023
2138,2023-01-23 06:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92064,megawatthours,6,0,1,2023
2139,2023-01-23 06:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3885,megawatthours,6,0,1,2023
2140,2023-01-23 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86934,megawatthours,7,0,1,2023
2141,2023-01-23 07:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,83875,megawatthours,7,0,1,2023
2142,2023-01-23 07:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91169,megawatthours,7,0,1,2023
2143,2023-01-23 07:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4235,megawatthours,7,0,1,2023
2144,2023-01-23 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86612,megawatthours,8,0,1,2023
2145,2023-01-23 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,84191,megawatthours,8,0,1,2023
2146,2023-01-23 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91055,megawatthours,8,0,1,2023
2147,2023-01-23 08:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4443,megawatthours,8,0,1,2023
2148,2023-01-23 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87112,megawatthours,9,0,1,2023
2149,2023-01-23 09:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86189,megawatthours,9,0,1,2023
2150,2023-01-23 09:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91395,megawatthours,9,0,1,2023
2151,2023-01-23 09:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4283,megawatthours,9,0,1,2023
2152,2023-01-23 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88469,megawatthours,10,0,1,2023
2153,2023-01-23 10:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,90661,megawatthours,10,0,1,2023
2154,2023-01-23 10:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92409,megawatthours,10,0,1,2023
2155,2023-01-23 10:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3940,megawatthours,10,0,1,2023
2156,2023-01-23 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90585,megawatthours,11,0,1,2023
2157,2023-01-23 11:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97403,megawatthours,11,0,1,2023
2158,2023-01-23 11:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93690,megawatthours,11,0,1,2023
2159,2023-01-23 11:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3105,megawatthours,11,0,1,2023
2160,2023-01-23 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97627,megawatthours,12,0,1,2023
2161,2023-01-23 12:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,102519,megawatthours,12,0,1,2023
2162,2023-01-23 12:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99969,megawatthours,12,0,1,2023
2163,2023-01-23 12:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2341,megawatthours,12,0,1,2023
2164,2023-01-23 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102950,megawatthours,13,0,1,2023
2165,2023-01-23 13:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,103886,megawatthours,13,0,1,2023
2166,2023-01-23 13:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,104835,megawatthours,13,0,1,2023
2167,2023-01-23 13:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1885,megawatthours,13,0,1,2023
2168,2023-01-23 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104219,megawatthours,14,0,1,2023
2169,2023-01-23 14:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,103385,megawatthours,14,0,1,2023
2170,2023-01-23 14:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106737,megawatthours,14,0,1,2023
2171,2023-01-23 14:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2517,megawatthours,14,0,1,2023
2172,2023-01-23 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104133,megawatthours,15,0,1,2023
2173,2023-01-23 15:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,102550,megawatthours,15,0,1,2023
2174,2023-01-23 15:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106777,megawatthours,15,0,1,2023
2175,2023-01-23 15:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2643,megawatthours,15,0,1,2023
2176,2023-01-23 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104198,megawatthours,16,0,1,2023
2177,2023-01-23 16:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,101573,megawatthours,16,0,1,2023
2178,2023-01-23 16:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106801,megawatthours,16,0,1,2023
2179,2023-01-23 16:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2603,megawatthours,16,0,1,2023
2180,2023-01-23 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103861,megawatthours,17,0,1,2023
2181,2023-01-23 17:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,100645,megawatthours,17,0,1,2023
2182,2023-01-23 17:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106596,megawatthours,17,0,1,2023
2183,2023-01-23 17:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2736,megawatthours,17,0,1,2023
2184,2023-01-23 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103760,megawatthours,18,0,1,2023
2185,2023-01-23 18:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99956,megawatthours,18,0,1,2023
2186,2023-01-23 18:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106255,megawatthours,18,0,1,2023
2187,2023-01-23 18:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2495,megawatthours,18,0,1,2023
2188,2023-01-23 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103524,megawatthours,19,0,1,2023
2189,2023-01-23 19:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99211,megawatthours,19,0,1,2023
2190,2023-01-23 19:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106190,megawatthours,19,0,1,2023
2191,2023-01-23 19:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2666,megawatthours,19,0,1,2023
2192,2023-01-23 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103672,megawatthours,20,0,1,2023
2193,2023-01-23 20:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99515,megawatthours,20,0,1,2023
2194,2023-01-23 20:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,105519,megawatthours,20,0,1,2023
2195,2023-01-23 20:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1847,megawatthours,20,0,1,2023
2196,2023-01-23 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103002,megawatthours,21,0,1,2023
2197,2023-01-23 21:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,101607,megawatthours,21,0,1,2023
2198,2023-01-23 21:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,104374,megawatthours,21,0,1,2023
2199,2023-01-23 21:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1373,megawatthours,21,0,1,2023
2200,2023-01-23 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103737,megawatthours,22,0,1,2023
2201,2023-01-23 22:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,105800,megawatthours,22,0,1,2023
2202,2023-01-23 22:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,104846,megawatthours,22,0,1,2023
2203,2023-01-23 22:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1109,megawatthours,22,0,1,2023
2204,2023-01-23 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107344,megawatthours,23,0,1,2023
2205,2023-01-23 23:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,107018,megawatthours,23,0,1,2023
2206,2023-01-23 23:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,108697,megawatthours,23,0,1,2023
2207,2023-01-23 23:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1353,megawatthours,23,0,1,2023
2208,2023-01-24 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108980,megawatthours,0,1,1,2023
2209,2023-01-24 00:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,106131,megawatthours,0,1,1,2023
2210,2023-01-24 00:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,110993,megawatthours,0,1,1,2023
2211,2023-01-24 00:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2013,megawatthours,0,1,1,2023
2212,2023-01-24 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107803,megawatthours,1,1,1,2023
2213,2023-01-24 01:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,104791,megawatthours,1,1,1,2023
2214,2023-01-24 01:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,110119,megawatthours,1,1,1,2023
2215,2023-01-24 01:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2316,megawatthours,1,1,1,2023
2216,2023-01-24 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,106032,megawatthours,2,1,1,2023
2217,2023-01-24 02:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,101877,megawatthours,2,1,1,2023
2218,2023-01-24 02:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,108589,megawatthours,2,1,1,2023
2219,2023-01-24 02:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2557,megawatthours,2,1,1,2023
2220,2023-01-24 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102826,megawatthours,3,1,1,2023
2221,2023-01-24 03:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97552,megawatthours,3,1,1,2023
2222,2023-01-24 03:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,105611,megawatthours,3,1,1,2023
2223,2023-01-24 03:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2786,megawatthours,3,1,1,2023
2224,2023-01-24 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99572,megawatthours,4,1,1,2023
2225,2023-01-24 04:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,93520,megawatthours,4,1,1,2023
2226,2023-01-24 04:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,102182,megawatthours,4,1,1,2023
2227,2023-01-24 04:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2611,megawatthours,4,1,1,2023
2228,2023-01-24 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96878,megawatthours,5,1,1,2023
2229,2023-01-24 05:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91069,megawatthours,5,1,1,2023
2230,2023-01-24 05:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99708,megawatthours,5,1,1,2023
2231,2023-01-24 05:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2833,megawatthours,5,1,1,2023
2232,2023-01-24 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94279,megawatthours,6,1,1,2023
2233,2023-01-24 06:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89973,megawatthours,6,1,1,2023
2234,2023-01-24 06:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,96394,megawatthours,6,1,1,2023
2235,2023-01-24 06:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2119,megawatthours,6,1,1,2023
2236,2023-01-24 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93025,megawatthours,7,1,1,2023
2237,2023-01-24 07:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89476,megawatthours,7,1,1,2023
2238,2023-01-24 07:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95844,megawatthours,7,1,1,2023
2239,2023-01-24 07:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2823,megawatthours,7,1,1,2023
2240,2023-01-24 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92674,megawatthours,8,1,1,2023
2241,2023-01-24 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89859,megawatthours,8,1,1,2023
2242,2023-01-24 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95550,megawatthours,8,1,1,2023
2243,2023-01-24 08:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2878,megawatthours,8,1,1,2023
2244,2023-01-24 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93263,megawatthours,9,1,1,2023
2245,2023-01-24 09:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91794,megawatthours,9,1,1,2023
2246,2023-01-24 09:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95776,megawatthours,9,1,1,2023
2247,2023-01-24 09:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2516,megawatthours,9,1,1,2023
2248,2023-01-24 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,95321,megawatthours,10,1,1,2023
2249,2023-01-24 10:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,96669,megawatthours,10,1,1,2023
2250,2023-01-24 10:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,97560,megawatthours,10,1,1,2023
2251,2023-01-24 10:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2241,megawatthours,10,1,1,2023
2252,2023-01-24 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97548,megawatthours,11,1,1,2023
2253,2023-01-24 11:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,104037,megawatthours,11,1,1,2023
2254,2023-01-24 11:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99403,megawatthours,11,1,1,2023
2255,2023-01-24 11:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1859,megawatthours,11,1,1,2023
2256,2023-01-24 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104691,megawatthours,12,1,1,2023
2257,2023-01-24 12:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,108873,megawatthours,12,1,1,2023
2258,2023-01-24 12:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106521,megawatthours,12,1,1,2023
2259,2023-01-24 12:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1833,megawatthours,12,1,1,2023
2260,2023-01-24 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109647,megawatthours,13,1,1,2023
2261,2023-01-24 13:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,108559,megawatthours,13,1,1,2023
2262,2023-01-24 13:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,111301,megawatthours,13,1,1,2023
2263,2023-01-24 13:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1657,megawatthours,13,1,1,2023
2264,2023-01-24 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108835,megawatthours,14,1,1,2023
2265,2023-01-24 14:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,105729,megawatthours,14,1,1,2023
2266,2023-01-24 14:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,111143,megawatthours,14,1,1,2023
2267,2023-01-24 14:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2311,megawatthours,14,1,1,2023
2268,2023-01-24 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104749,megawatthours,15,1,1,2023
2269,2023-01-24 15:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,103124,megawatthours,15,1,1,2023
2270,2023-01-24 15:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,107313,megawatthours,15,1,1,2023
2271,2023-01-24 15:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2567,megawatthours,15,1,1,2023
2272,2023-01-24 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100974,megawatthours,16,1,1,2023
2273,2023-01-24 16:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,100878,megawatthours,16,1,1,2023
2274,2023-01-24 16:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,103425,megawatthours,16,1,1,2023
2275,2023-01-24 16:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2454,megawatthours,16,1,1,2023
2276,2023-01-24 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,98109,megawatthours,17,1,1,2023
2277,2023-01-24 17:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99085,megawatthours,17,1,1,2023
2278,2023-01-24 17:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,101234,megawatthours,17,1,1,2023
2279,2023-01-24 17:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3128,megawatthours,17,1,1,2023
2280,2023-01-24 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96208,megawatthours,18,1,1,2023
2281,2023-01-24 18:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97833,megawatthours,18,1,1,2023
2282,2023-01-24 18:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99397,megawatthours,18,1,1,2023
2283,2023-01-24 18:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3192,megawatthours,18,1,1,2023
2284,2023-01-24 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96273,megawatthours,19,1,1,2023
2285,2023-01-24 19:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,96912,megawatthours,19,1,1,2023
2286,2023-01-24 19:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99974,megawatthours,19,1,1,2023
2287,2023-01-24 19:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3704,megawatthours,19,1,1,2023
2288,2023-01-24 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96326,megawatthours,20,1,1,2023
2289,2023-01-24 20:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97099,megawatthours,20,1,1,2023
2290,2023-01-24 20:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99600,megawatthours,20,1,1,2023
2291,2023-01-24 20:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3276,megawatthours,20,1,1,2023
2292,2023-01-24 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,95955,megawatthours,21,1,1,2023
2293,2023-01-24 21:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,99707,megawatthours,21,1,1,2023
2294,2023-01-24 21:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,98887,megawatthours,21,1,1,2023
2295,2023-01-24 21:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2935,megawatthours,21,1,1,2023
2296,2023-01-24 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96399,megawatthours,22,1,1,2023
2297,2023-01-24 22:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,104668,megawatthours,22,1,1,2023
2298,2023-01-24 22:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,99371,megawatthours,22,1,1,2023
2299,2023-01-24 22:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2976,megawatthours,22,1,1,2023
2300,2023-01-24 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100991,megawatthours,23,1,1,2023
2301,2023-01-24 23:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,106661,megawatthours,23,1,1,2023
2302,2023-01-24 23:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,104138,megawatthours,23,1,1,2023
2303,2023-01-24 23:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3150,megawatthours,23,1,1,2023
2304,2023-01-25 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103983,megawatthours,0,2,1,2023
2305,2023-01-25 00:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,106072,megawatthours,0,2,1,2023
2306,2023-01-25 00:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,106700,megawatthours,0,2,1,2023
2307,2023-01-25 00:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2720,megawatthours,0,2,1,2023
2308,2023-01-25 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103714,megawatthours,1,2,1,2023
2309,2023-01-25 01:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,104845,megawatthours,1,2,1,2023
2310,2023-01-25 01:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,105888,megawatthours,1,2,1,2023
2311,2023-01-25 01:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2177,megawatthours,1,2,1,2023
2312,2023-01-25 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102787,megawatthours,2,2,1,2023
2313,2023-01-25 02:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,102119,megawatthours,2,2,1,2023
2314,2023-01-25 02:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,105344,megawatthours,2,2,1,2023
2315,2023-01-25 02:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2560,megawatthours,2,2,1,2023
2316,2023-01-25 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100406,megawatthours,3,2,1,2023
2317,2023-01-25 03:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,97818,megawatthours,3,2,1,2023
2318,2023-01-25 03:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,102471,megawatthours,3,2,1,2023
2319,2023-01-25 03:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2068,megawatthours,3,2,1,2023
2320,2023-01-25 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96604,megawatthours,4,2,1,2023
2321,2023-01-25 04:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,93727,megawatthours,4,2,1,2023
2322,2023-01-25 04:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,98441,megawatthours,4,2,1,2023
2323,2023-01-25 04:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1839,megawatthours,4,2,1,2023
2324,2023-01-25 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93272,megawatthours,5,2,1,2023
2325,2023-01-25 05:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91018,megawatthours,5,2,1,2023
2326,2023-01-25 05:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95956,megawatthours,5,2,1,2023
2327,2023-01-25 05:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2687,megawatthours,5,2,1,2023
2328,2023-01-25 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90908,megawatthours,6,2,1,2023
2329,2023-01-25 06:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,88806,megawatthours,6,2,1,2023
2330,2023-01-25 06:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95304,megawatthours,6,2,1,2023
2331,2023-01-25 06:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4399,megawatthours,6,2,1,2023
2332,2023-01-25 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90259,megawatthours,7,2,1,2023
2333,2023-01-25 07:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,88113,megawatthours,7,2,1,2023
2334,2023-01-25 07:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,94729,megawatthours,7,2,1,2023
2335,2023-01-25 07:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4473,megawatthours,7,2,1,2023
2336,2023-01-25 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89736,megawatthours,8,2,1,2023
2337,2023-01-25 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,88195,megawatthours,8,2,1,2023
2338,2023-01-25 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93886,megawatthours,8,2,1,2023
